address,latitude,longitude,geopoint
3268 HENRY,35.160528,-89.951692,"35.160528, -89.951692"
2231 E CLAYTON AVE,35.17651,-89.98265,"35.17651, -89.98265"
2968 THRUSH AVE,35.176215,-89.961238,"35.176215, -89.961238"
2017 S CASTEX,35.09247212,-90.07040252,"35.09247212, -90.07040252"
3062 SAX,35.065136,-90.086315,"35.065136, -90.086315"
1382 ADELAIDE,35.109769,-90.061139,"35.109769, -90.061139"
847 IOKA,35.126723,-90.033509,"35.126723, -90.033509"
1519 S MCMILLAN,35.10560114,-90.0428499,"35.10560114, -90.0428499"
1686 S RIVERSIDE BLVD,35.1017,-90.07486,"35.1017, -90.07486"
0 GIVEN,35.157645,-89.952238,"35.157645, -89.952238"
605 IVORY,35.17222431,-90.03682092,"35.17222431, -90.03682092"
1525 BOXWOOD ST,35.17795,-89.98166,"35.17795, -89.98166"
1807 ROZELLE ST,35.095993,-90.007303,"35.095993, -90.007303"
0 TUNSTALL ST,35.106716,-89.97989,"35.106716, -89.97989"
0 WHITNEY,35.208338,-90.009429,"35.208338, -90.009429"
0 MILLBROOK AVE,35.221795,-89.985375,"35.221795, -89.985375"
0 S BASIL,35.034383,-90.065025,"35.034383, -90.065025"
1322 N MCNEIL ST,35.174656,-90.007232,"35.174656, -90.007232"
3036 S GREEN,35.065882,-90.084819,"35.065882, -90.084819"
990 ELDRIDGE AVE,35.171961,-90.023887,"35.171961, -90.023887"
0,35.112207,-90.029688,"35.112207, -90.029688"
184 E PRETORIA,35.096605,-90.068992,"35.096605, -90.068992"
1628 KANSAS ST,35.103079,-90.064442,"35.103079, -90.064442"
1509 N BOXWOOD ST,35.177529,-89.981663,"35.177529, -89.981663"
1453 STANDRIDGE,35.175671,-89.972178,"35.175671, -89.972178"
114 W TEMPLE,35.09034531,-90.06674261,"35.09034531, -90.06674261"
66 E NORWOOD,35.09201,-90.06069,"35.09201, -90.06069"
1698 S GOODLETT ST,35.08534,-89.92045,"35.08534, -89.92045"
1182 E DEMPSTER,35.084841,-90.023466,"35.084841, -90.023466"
1796 ROZELLE ST,35.096251,-90.006697,"35.096251, -90.006697"
4903 CHESTERWOOD CT,35.05006,-89.90004,"35.05006, -89.90004"
569 W KING,35.060409,-90.083053,"35.060409, -90.083053"
1647 W SHELBY DR,35.019821,-90.119102,"35.019821, -90.119102"
380 SIMPSON AVE,35.115158,-90.049611,"35.115158, -90.049611"
0 PROVINE AVE,35.123915,-90.034265,"35.123915, -90.034265"
1378 TEXAS,35.109868,-90.060542,"35.109868, -90.060542"
1315 JAMES ST,35.110595,-90.023707,"35.110595, -90.023707"
749 MARIANNA ST,35.111637,-89.97151,"35.111637, -89.97151"
1763 SWIFT ST,35.099499,-90.073573,"35.099499, -90.073573"
1517 DAVIS,35.177942,-89.989054,"35.177942, -89.989054"
1177 HOMER,35.16419,-89.93981,"35.16419, -89.93981"
2971 SEMMES ST,35.085065,-89.963578,"35.085065, -89.963578"
0 PERRY,35.09108505,-90.01072505,"35.09108505, -90.01072505"
0 CHANDLER ST,35.20452,-89.99116,"35.20452, -89.99116"
1277 SAXON,35.117083,-90.019439,"35.117083, -90.019439"
1728 S SWIFT ST,35.100491,-90.073044,"35.100491, -90.073044"
2855 YALE,35.14275,-89.966069,"35.14275, -89.966069"
1387 PRESTON ST,35.10935,-90.050586,"35.109350, -90.050586"
1399 HORACE ST,35.109271,-90.059581,"35.109271, -90.059581"
1435 MICHIGAN,35.108319,-90.058817,"35.108319, -90.058817"
804 S LAUDERDALE,35.125256,-90.044207,"35.125256, -90.044207"
1319 S ORLEANS,35.111137,-90.041158,"35.111137, -90.041158"
1096 JAMES ST,35.116695,-90.022645,"35.116695, -90.022645"
1115 BEECHWOOD,35.117833,-90.024937,"35.117833, -90.024937"
1640 S MCMILLAN ST,35.10226,-90.04259,"35.10226, -90.04259"
964 E NEFLER,35.10309,-90.030365,"35.10309, -90.030365"
1199 CAPITAL AV,35.175071,-90.016919,"35.175071, -90.016919"
3061 E MT OLIVE RD,35.17503,-89.95814,"35.17503, -89.95814"
0 FARMER,35.10508269,-89.9921895,"35.10508269, -89.9921895"
1483 RAYNER ST,35.105786,-90.011864,"35.105786, -90.011864"
0 LIBERTY AVE,35.159041,-89.969667,"35.159041, -89.969667"
1598 ELLSWORTH,35.087826,-89.943933,"35.087826, -89.943933"
1330 KEATING,35.105741,-89.980713,"35.105741, -89.980713"
0 W EYERS,35.05164317,-90.09900049,"35.05164317, -90.09900049"
1160 DUNNAVANT ST,35.11441,-90.015284,"35.114410, -90.015284"
0 SORRENTO,35.1590978,-89.7234118,"35.1590978, -89.7234118"
755 S FLEET,35.126285,-90.036052,"35.126285, -90.036052"
700 HARRY,35.106445,-90.039047,"35.106445, -90.039047"
274 E PERSON AVE,35.101706,-90.053427,"35.101706, -90.053427"
3199 CRUMP,35.162531,-89.953735,"35.162531, -89.953735"
0 VANDALE,35.167141,-89.974903,"35.167141, -89.974903"
1476 SUNSET,35.17274,-89.95915,"35.17274, -89.95915"
2139 S BENFORD ST,35.089173,-90.073128,"35.089173, -90.073128"
1013 W EYERS RD,35.05117,-90.097858,"35.05117, -90.097858"
0 DELTA,35.018354,-90.081012,"35.018354, -90.081012"
3886 EAGLE NEST,35.252445,-89.934548,"35.252445, -89.934548"
1088 KNEY ST,35.16966,-90.02269,"35.16966, -90.02269"
1176 JAMES ST,35.114624,-90.022696,"35.114624, -90.022696"
47 FIELDS,35.103592,-90.064164,"35.103592, -90.064164"
1535 RAYBURN,35.10549,-90.054837,"35.10549, -90.054837"
1579 PATTON,35.104251,-90.054147,"35.104251, -90.054147"
1500 DAVIS,35.177464,-89.988524,"35.177464, -89.988524"
883 E WOODLAND AVE,35.096402,-90.033161,"35.096402, -90.033161"
197 W MCKELLAR,35.08939,-90.06953,"35.08939, -90.06953"
1389 CELLA ST,35.105484,-89.978848,"35.105484, -89.978848"
2988 KINGSTON ST,35.207117,-90.036048,"35.207117, -90.036048"
0 FRAYSER,35.221026,-89.972695,"35.221026, -89.972695"
0 E HOBSON,35.233923,-89.937194,"35.233923, -89.937194"
240 W TRIGG AVE,35.112969,-90.070376,"35.112969, -90.070376"
0 E UTAH AVE,35.113341,-90.059142,"35.113341, -90.059142"
2019 LAMAR AVE,35.112652,-89.995593,"35.112652, -89.995593"
1628 GABAY,35.102512,-90.039564,"35.102512, -90.039564"
116 STRAHORN,35.103409,-90.066557,"35.103409, -90.066557"
1382 NICHOLAS ST,35.17915,-90.037116,"35.17915, -90.037116"
2351 SHASTA AVE,35.16878,-89.97888,"35.16878, -89.97888"
0 NORWOOD,35.09126,-90.06716,"35.09126, -90.06716"
0 JULIET,35.21396,-90.035233,"35.21396, -90.035233"
SHOWCASE BLVD,35.076425,-89.905615,"35.076425, -89.905615"
819 MT PISGAH RD,35.050099,-90.091348,"35.050099, -90.091348"
4931 DAVIS CV,35.013927,-90.036802,"35.013927, -90.036802"
0 WALKER AVE,35.119427,-90.048513,"35.119427, -90.048513"
575 WICKS,35.121022,-90.042828,"35.121022, -90.042828"
1241 ORLEANS S.,35.113252,-90.041391,"35.113252, -90.041391"
2309 DOUGLASS,35.11064983,-89.98555621,"35.11064983, -89.98555621"
2530 SPOTTSWOOD AVE,35.114036,-89.977412,"35.114036, -89.977412"
1929 S FARRINGTON ST,35.094959,-90.07457,"35.094959, -90.074570"
200 MODDER,35.097953,-90.069464,"35.097953, -90.069464"
0 DAVIS ST,35.174362,-89.988619,"35.174362, -89.988619"
1396 DAVIS ST,35.174627,-89.988598,"35.174627, -89.988598"
2151 CLARKSDALE,35.177444,-89.985255,"35.177444, -89.985255"
0 BLUE,35.183293,-89.977869,"35.183293, -89.977869"
1186 CARROLTON RD,35.225732,-90.024204,"35.225732, -90.024204"
2057 DRIFTWOOD AVE,35.209684,-89.995276,"35.209684, -89.995276"
942 W NORA RD,35.053622,-90.095256,"35.053622, -90.095256"
20 W GEETER RD,35.01888,-90.064669,"35.018880, -90.064669"
1887 HICKS RD,35.04757,-90.12671,"35.04757, -90.12671"
1348 SARDIS ST,35.110503,-90.048785,"35.110503, -90.048785"
1384 NICHOLAS ST,35.17928,-90.03711,"35.17928, -90.03711"
156 E GASTON,35.117832,-90.056914,"35.117832, -90.056914"
827 BREEDLOVE ST,35.162327,-90.022759,"35.162327, -90.022759"
1549 ELLINGTON ST,35.17464,-89.95113,"35.17464, -89.95113"
0 KANSAS ST,35.100543,-90.06477,"35.100543, -90.064770"
469 E MCLEMORE,35.115606,-90.046622,"35.115606, -90.046622"
1241 S ORLEANS ST,35.113252,-90.041391,"35.113252, -90.041391"
1636 GRIMES,35.102625,-90.052507,"35.102625, -90.052507"
1625 WEBB,35.10261,-90.038919,"35.10261, -90.038919"
0 FIRESTONE,35.17432,-90.019417,"35.17432, -90.019417"
1210 WEAKLEY AVE,35.176699,-90.016529,"35.176699, -90.016529"
1627 POPE ST,35.177056,-89.956733,"35.177056, -89.956733"
SUNSET ST,35.176433,-89.95952,"35.176433, -89.959520"
1497 HUGENOT ST,35.1044207,-89.976953,"35.1044207, -89.976953"
1496 ETHLYN,35.104872,-90.01274,"35.104872, -90.01274"
130 W NORWOOD AVE,35.091707,-90.067288,"35.091707, -90.067288"
1568 S MILLER,35.10418286,-90.04122329,"35.10418286, -90.04122329"
0 BRIDGEPORT DR,35.076956,-90.008404,"35.076956, -90.008404"
3894 DAFFODIL,35.25229206,-89.93386213,"35.25229206, -89.93386213"
772 E EDITH,35.1169288,-90.03633042,"35.1169288, -90.03633042"
1332 EMPIRE,35.174005,-90.012469,"35.174005, -90.012469"
1245 JAMES ST,35.112613,-90.023403,"35.112613, -90.023403"
2474 CABLE,35.112034,-89.979783,"35.112034, -89.979783"
780 E PERSON,35.101389,-90.036607,"35.101389, -90.036607"
1057 ATLANTIC,35.161174,-89.952481,"35.161174, -89.952481"
0 E DEXTER AVE,35.167948,-89.974119,"35.167948, -89.974119"
0 N BRYAN ST,35.17408,-89.9745,"35.17408, -89.9745"
858 HILTON ST,35.10858,-89.97031,"35.10858, -89.97031"
4929 JONETTA ST,35.013954,-90.076081,"35.013954, -90.076081"
0 S MCLEAN,35.12347,-90.00126,"35.12347, -90.00126"
1575 MILLER,35.10405423,-90.04174037,"35.10405423, -90.04174037"
0 S WEBB ST,35.102725,-90.039054,"35.102725, -90.039054"
360 HOLLOWELL,35.097874,-90.074684,"35.097874, -90.074684"
1929 S FARRINGTON,35.094965,-90.074576,"35.094965, -90.074576"
2112 CLAYTON AVE,35.177131,-89.986629,"35.177131, -89.986629"
643 KENT ST,35.114564,-89.965503,"35.114564, -89.965503"
104 GAGE E.,35.087852,-90.059451,"35.087852, -90.059451"
0 E MALLORY AVE,35.08641,-90.05846,"35.08641, -90.05846"
725 GRACEWOOD ST,35.15216,-89.959793,"35.15216, -89.959793"
1831 PINEDALE,35.2053803,-90.00278955,"35.2053803, -90.00278955"
695 W FLYNN RD,35.064783,-90.087148,"35.064783, -90.087148"
1419 ORIOLE ST,35.171195,-89.958827,"35.171195, -89.958827"
1644 SUNSET ST,35.177403,-89.958945,"35.177403, -89.958945"
2160 FILMORE AVE,35.09383,-89.991156,"35.093830, -89.991156"
0 OKLAHOMA,35.11409,-90.072297,"35.11409, -90.072297"
670 EADS AVE,35.105884,-90.040085,"35.105884, -90.040085"
285 SILVERAGE,35.09906,-90.07221,"35.09906, -90.07221"
217 INGLE AVE,35.10035,-90.06991,"35.10035, -90.06991"
1666 HARRISON,35.18167577,-89.97721091,"35.18167577, -89.97721091"
2391 E DEXTER AVE,35.167935,-89.977556,"35.167935, -89.977556"
1500 LAKE GROVE ST,35.173415,-89.961021,"35.173415, -89.961021"
0 THOMAS N. - (REAR),35.234253,-90.014777,"35.234253, -90.014777"
626 W GILLEAS AVE,35.061982,-90.084983,"35.061982, -90.084983"
0 THOMAS,35.16744,-90.03651,"35.16744, -90.03651"
1174 S WILLIE MITCHELL BLVD,35.115102,-90.043138,"35.115102, -90.043138"
753 RICHMOND,35.11079,-90.03717,"35.11079, -90.03717"
0 TRIGG - (REAR),35.111071,-90.028189,"35.111071, -90.028189"
0 WOODLAWN,35.165569,-90.033187,"35.165569, -90.033187"
0 GABAY,35.101542,-90.040002,"35.101542, -90.040002"
0 E PERSON,35.101472,-90.038958,"35.101472, -90.038958"
1912 FARRINGTON,35.09548567,-90.07405376,"35.09548567, -90.07405376"
208 W PERSON,35.102143,-90.069421,"35.102143, -90.069421"
1481 PATTON,35.107,-90.05405,"35.107, -90.05405"
1494 PATTON,35.106618,-90.053637,"35.106618, -90.053637"
3215 E LYNDALE AVE,35.155457,-89.953631,"35.155457, -89.953631"
0 CURRY,35.1802502,-89.98276053,"35.1802502, -89.98276053"
2276 E HUNTER AVE,35.16989,-89.981366,"35.16989, -89.981366"
2470 E STATEN AVE,35.16592,-89.97488,"35.16592, -89.97488"
1995 S RILE,35.09319567,-90.07550088,"35.09319567, -90.07550088"
115 W DAVANT AVE,35.088535,-90.066764,"35.088535, -90.066764"
2291 S 3RD ST,35.084499,-90.057304,"35.084499, -90.057304"
1664 ROBIN HOOD LN,35.0864,-89.93909,"35.0864, -89.93909"
0 CHANDLER,35.20452,-89.99116,"35.20452, -89.99116"
0 LADUE,35.227921,-89.97346,"35.227921, -89.97346"
0 DENVER,35.21447,-89.995299,"35.21447, -89.995299"
289 GASTON,35.117613,-90.052525,"35.117613, -90.052525"
0 S COLLEGE ST,35.108702,-90.030746,"35.108702, -90.030746"
1332 EMPIRE,35.174012,-90.012475,"35.174012, -90.012475"
979 CLACK PL,35.12039,-90.04528,"35.12039, -90.04528"
978 BELLA,35.12,-90.02509,"35.12, -90.02509"
1180 BEECHWOOD,35.118329,-90.022719,"35.118329, -90.022719"
1620 MCMILLAN ST,35.102838,-90.042568,"35.102838, -90.042568"
1513 S ORLEANS ST,35.105681,-90.041026,"35.105681, -90.041026"
0 W PERSON AVE,35.102066,-90.06726,"35.102066, -90.06726"
1378 N MERTON ST,35.173583,-89.972742,"35.173583, -89.972742"
2652 BARRON,35.101064,-89.974179,"35.101064, -89.974179"
NORWOOD AVE,35.09126,-90.06716,"35.09126, -90.06716"
66 NORWOOD E.,35.09201,-90.06069,"35.09201, -90.06069"
60 E GAGE AVE,35.087877,-90.060969,"35.087877, -90.060969"
0,35.252622,-89.975664,"35.252622, -89.975664"
0 HONDURAS,35.014102,-90.082002,"35.014102, -90.082002"
4651 GARDEN WALK,35.253495,-89.935701,"35.253495, -89.935701"
334 E TRIGG AVE,35.11248,-90.05124,"35.11248, -90.05124"
694 EDITH AVE,35.116883,-90.039073,"35.116883, -90.039073"
231 E MODDER AVE,35.097614,-90.070497,"35.097614, -90.070497"
270 W DAVANT AVE,35.08915,-90.07194,"35.08915, -90.07194"
1290 EFFIE RD,35.086808,-90.020047,"35.086808, -90.020047"
0 CORNING AVE,35.224653,-90.012298,"35.224653, -90.012298"
1391 QUINN AVE,35.108108,-90.016087,"35.108108, -90.016087"
0 KERR AVE,35.104685,-90.000999,"35.104685, -90.000999"
1588 MILLER,35.103701,-90.041232,"35.103701, -90.041232"
0 ORLEANS S.,35.102073,-90.040213,"35.102073, -90.040213"
303 W DISON AVE,35.101122,-90.07281,"35.101122, -90.072810"
2351 NORMAN AVE,35.17205,-89.9788,"35.17205, -89.9788"
0 W NORWOOD AVE,35.09133,-90.066815,"35.091330, -90.066815"
1437 LYCEUM,35.095905,-90.015006,"35.095905, -90.015006"
0 COLONY PARK,35.073272,-89.923126,"35.073272, -89.923126"
4595 WHITE OWL LN,35.25122,-89.93274,"35.25122, -89.93274"
44 E UTAH,35.113345,-90.060926,"35.113345, -90.060926"
1823 S NORFOLK ST,35.097089,-90.030542,"35.097089, -90.030542"
0 FAIROAKS,35.167332,-89.941256,"35.167332, -89.941256"
2690 HENLEY DR,35.08984,-89.97318,"35.08984, -89.97318"
596 E MALLORY AVE,35.086582,-90.043138,"35.086582, -90.043138"
4367 SUNCREST DR,35.24496,-89.97974,"35.24496, -89.97974"
987 WOODLAWN ST,35.168052,-90.03357,"35.168052, -90.03357"
3067 ST CLOUD PL,35.209533,-90.003505,"35.209533, -90.003505"
0 CIRCLE,35.146311,-89.981172,"35.146311, -89.981172"
210 MODDER,35.09799,-90.06979,"35.09799, -90.06979"
226 INGLE,35.100722,-90.070197,"35.100722, -90.070197"
1253 CAPITAL AVE,35.175047,-90.015082,"35.175047, -90.015082"
1415 SPRINGDALE,35.175048,-89.983638,"35.175048, -89.983638"
2429 SHASTA AVE,35.168608,-89.976213,"35.168608, -89.976213"
1390 STANDRIDGE,35.173875,-89.97159,"35.173875, -89.97159"
756 JULIET AVE,35.21448,-90.0385,"35.21448, -90.0385"
4797 LEONARD,35.017537,-90.048413,"35.017537, -90.048413"
3711 S BOXTOWN RD,35.0474,-90.12507,"35.0474, -90.12507"
411 E EDITH,35.116603,-90.048444,"35.116603, -90.048444"
0 SIMPSON,35.115258,-90.051274,"35.115258, -90.051274"
1000 ELDRIDGE AVE,35.171952,-90.023564,"35.171952, -90.023564"
1399 HORACE,35.109271,-90.059581,"35.109271, -90.059581"
740 LUCY AVE,35.113585,-90.037542,"35.113585, -90.037542"
1215 CANNON,35.11339836,-90.01748258,"35.11339836, -90.01748258"
960 ROLAND,35.11963204,-90.00835895,"35.11963204, -90.00835895"
1776 E EUCLID AVE,35.121439,-90.002715,"35.121439, -90.002715"
1541 N PRESTON ST,35.105171,-90.050788,"35.105171, -90.050788"
231 MODDER,35.097621,-90.070503,"35.097621, -90.070503"
1640 CORNING,35.225677,-90.009154,"35.225677, -90.009154"
4455 MEDLEY LN,35.0268,-89.949347,"35.0268, -89.949347"
724 KING,35.061024,-90.088186,"35.061024, -90.088186"
0 N MCNEIL,35.17468,-90.00774,"35.17468, -90.00774"
2337 STATEN AVE,35.165516,-89.979328,"35.165516, -89.979328"
0 LARK PL.,35.177325,-89.961731,"35.177325, -89.961731"
1613 SUNSET ST,35.176541,-89.959517,"35.176541, -89.959517"
0 FAIROAKS,35.16745,-89.94156,"35.16745, -89.94156"
2111 CHARJEAN,35.08721,-89.98345,"35.08721, -89.98345"
3280 BASKIN,35.215129,-90.021295,"35.215129, -90.021295"
4621 WHITE OWL,35.251969,-89.933018,"35.251969, -89.933018"
671 ALSTON,35.122865,-90.039496,"35.122865, -90.039496"
669 E WALDORF,35.104864,-90.04012,"35.104864, -90.040120"
2498 E VANDALE AVE,35.167603,-89.973994,"35.167603, -89.973994"
2360 SUPREME AVE,35.10662,-89.98396,"35.10662, -89.98396"
1831 PINEDALE AVE,35.20538,-90.00279,"35.205380, -90.002790"
0 W FLYNN RD,35.06535,-90.07867,"35.06535, -90.07867"
552 W GILLEAS RD,35.06205,-90.08248,"35.06205, -90.08248"
0 FORD RD,35.007702,-90.080559,"35.007702, -90.080559"
577 WELLS AVE,35.17093,-90.03759,"35.17093, -90.03759"
1639 S ORLEANS,35.102252,-90.041039,"35.102252, -90.041039"
139 W KIRK AVE,35.09954,-90.06734,"35.09954, -90.06734"
1353 THOMAS ST,35.17847,-90.03608,"35.17847, -90.03608"
1464 N TREZEVANT ST,35.176222,-89.97974,"35.176222, -89.979740"
2275 ELDRIDGE,35.170189,-89.981372,"35.170189, -89.981372"
3069 N ALTA RD,35.06474,-90.07794,"35.06474, -90.07794"
361 FITZGERALD DR,35.012439,-90.076595,"35.012439, -90.076595"
578 STEPHENS PL,35.12063,-90.04271,"35.12063, -90.04271"
0 CUMMINGS,35.116222,-90.027877,"35.116222, -90.027877"
315 S PARKWAY E,35.107172,-90.051988,"35.107172, -90.051988"
0 LARK PL.,35.17788,-89.96172,"35.17788, -89.96172"
434 SIMPSON,35.11533,-90.04766,"35.11533, -90.04766"
725 BARRETT PL,35.159732,-90.024273,"35.159732, -90.024273"
769 PEARCE,35.161478,-90.029397,"35.161478, -90.029397"
328 W PERSON AVE,35.102316,-90.073524,"35.102316, -90.073524"
0 LARK AVE,35.177325,-89.961731,"35.177325, -89.961731"
0 WARFORD,35.181058,-89.961426,"35.181058, -89.961426"
1351 SOUTH,35.102888,-90.017622,"35.102888, -90.017622"
0 JACKSON AVE,35.158572,-89.970434,"35.158572, -89.970434"
1310 MARECHALNEIL ST,35.10581,-89.97916,"35.10581, -89.97916"
3111 N FORD RD,35.063886,-90.081013,"35.063886, -90.081013"
0 HONDURAS,35.014606,-90.084864,"35.014606, -90.084864"
1437 CAMERON,35.10796391,-90.04976253,"35.10796391, -90.04976253"
1089 S ORLEANS,35.117362,-90.041265,"35.117362, -90.041265"
1387 GREENWOOD,35.10874,-90.02463,"35.10874, -90.02463"
0 ZANONE AVE,35.11179,-89.988325,"35.11179, -89.988325"
228 VAAL,35.098654,-90.070295,"35.098654, -90.070295"
0 LOUISVILLE,35.176304,-90.018698,"35.176304, -90.018698"
2356 ELDRIDGE,35.170609,-89.97867,"35.170609, -89.97867"
2305 HUNTER AVE,35.169444,-89.980421,"35.169444, -89.980421"
817 E DEMPSTER AVE,35.084848,-90.035773,"35.084848, -90.035773"
0 ALICE,35.094563,-90.034802,"35.094563, -90.034802"
26 W DAVANT AVE,35.088932,-90.063784,"35.088932, -90.063784"
0 GROVEDALE - (REAR),35.12963,-89.86937,"35.12963, -89.86937"
1606 HAYWOOD AVE,35.219263,-90.01018,"35.219263, -90.01018"
0 BARTLETT RD,35.18149,-89.87896,"35.18149, -89.87896"
1444 N SUNSET ST,35.171862,-89.959174,"35.171862, -89.959174"
4443 SUNCREST,35.247036,-89.978787,"35.247036, -89.978787"
0 DENVER RD,35.214463,-89.995293,"35.214463, -89.995293"
969 JOSEPH PL,35.162338,-90.025573,"35.162338, -90.025573"
0 E PERSON AVE,35.10129,-90.039011,"35.10129, -90.039011"
1144 N MCNEIL ST,35.16925,-90.00845,"35.16925, -90.00845"
2304 SHASTA,35.1691449,-89.98047794,"35.1691449, -89.98047794"
2623 BARRON,35.10048477,-89.97511834,"35.10048477, -89.97511834"
1465 DUNNHAVEN,35.091137,-90.014043,"35.091137, -90.014043"
3674 OVERTON CROSSING ST,35.225942,-89.992802,"35.225942, -89.992802"
3034 PARKER RD,35.066024,-90.081781,"35.066024, -90.081781"
819 MT. PISGAH,35.04997,-90.09135,"35.04997, -90.09135"
20 W LUCCA,35.103104,-90.063253,"35.103104, -90.063253"
1614 S MAIN ST,35.103342,-90.057982,"35.103342, -90.057982"
2248 CLARKSDALE,35.17786207,-89.98206407,"35.17786207, -89.98206407"
0 N STANDRIDGE ST,35.18239,-89.971442,"35.182390, -89.971442"
1485 LAKE GROVE ST,35.172979,-89.961597,"35.172979, -89.961597"
0 SUPREME AVE,35.10655,-89.98384,"35.10655, -89.98384"
4473 ALINE RD,35.248057,-89.983915,"35.248057, -89.983915"
1638 S KANSAS,35.10283,-90.064526,"35.10283, -90.064526"
1473 SOUTH,35.102784,-90.013531,"35.102784, -90.013531"
1419 ELOISE,35.085972,-90.015578,"35.085972, -90.015578"
937 CARROLTON RD,35.225301,-90.032702,"35.225301, -90.032702"
1560 ONTARIO AVE,35.198564,-90.011793,"35.198564, -90.011793"
0 CLIFTON,35.206406,-89.999398,"35.206406, -89.999398"
3315 UNIVERSITY ST,35.216146,-89.990195,"35.216146, -89.990195"
932 W EYERS,35.05170392,-90.09507548,"35.05170392, -90.09507548"
1253 JAMES ST,35.112502,-90.023407,"35.112502, -90.023407"
750 S SOMERVILLE ST,35.12461,-90.025583,"35.124610, -90.025583"
1493 S ORLEANS ST,35.106265,-90.041002,"35.106265, -90.041002"
1516 BARTON,35.106008,-90.056083,"35.106008, -90.056083"
1485 PATTON,35.10681766,-90.05405689,"35.10681766, -90.05405689"
885 MCCOMB AVE,35.172023,-90.026934,"35.172023, -90.026934"
2309 E HUNTER AVE,35.169437,-89.980336,"35.169437, -89.980336"
3001 SHANNON,35.18013,-89.960007,"35.18013, -89.960007"
301 JOUBERT,35.09458,-90.072984,"35.09458, -90.072984"
1553 S HIGHLAND ST,35.089,-89.94668,"35.089, -89.94668"
817 HANLEY ST,35.109893,-89.977243,"35.109893, -89.977243"
817 HANLEY,35.10989338,-89.97724279,"35.10989338, -89.97724279"
0 THE OAKS,35.20107,-90.0024,"35.20107, -90.0024"
3439 PINE RIDGE LN,35.025813,-89.949183,"35.025813, -89.949183"
5139 CORKWOOD DR,35.265886,-90.033691,"35.265886, -90.033691"
1489 FLORIDA ST,35.10692,-90.0627,"35.10692, -90.0627"
